antecedent_movie,antecedent_rating,consequent_movie,consequent_rating,support,confidence,lift,antecedent_support,consequent_support,zhangs_metric,jaccard,certainty,kulczynski
Star Wars: Episode V - The Empire Strikes Back (1980),high,"Princess Bride, The (1987)",high,0.0077218153738853,0.1131386861313868,2.4658337097886305,0.0682508842724057,0.0458825287699895,0.6380018385872199,0.072565543071161,0.0704904368585697,0.1407170086465837
One Flew Over the Cuckoo's Nest (1975),high,Pulp Fiction (1994),high,0.0074229063916704,0.1642778390297684,1.7246595516969363,0.0451850744781547,0.095252328999153,0.4400595433608312,0.0558052434456928,0.0762925534301273,0.1211033546613277
Pulp Fiction (1994),high,One Flew Over the Cuckoo's Nest (1975),high,0.0074229063916704,0.077928870292887,1.7246595516969363,0.095252328999153,0.0451850744781547,0.4644117178599026,0.0558052434456928,0.0342933430757133,0.1211033546613277
"Godfather: Part II, The (1974)",high,"Godfather, The (1972)",high,0.0098141782493897,0.2314923619271445,3.452263135931332,0.0423952573108155,0.067055248343546,0.7417830246328365,0.0985,0.1762560036825744,0.1889259729397981
"Godfather, The (1972)",high,"Godfather: Part II, The (1974)",high,0.0098141782493897,0.1463595839524517,3.452263135931332,0.067055248343546,0.0423952573108155,0.7613901478876693,0.0985,0.1085670548682532,0.1889259729397981
"Godfather: Part II, The (1974)",high,Pulp Fiction (1994),high,0.0074727245553728,0.1762632197414806,1.8504872436562447,0.0423952573108155,0.095252328999153,0.4799493635764575,0.0574052812858783,0.0895397615698882,0.1273575512933344
Pulp Fiction (1994),high,"Godfather: Part II, The (1974)",high,0.0074727245553728,0.0784518828451882,1.8504872436562447,0.095252328999153,0.0423952573108155,0.507988913973166,0.0574052812858783,0.0376529312429229,0.1273575512933344
"Usual Suspects, The (1995)",high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0080207243561002,0.1136203246294989,1.7148126137503252,0.0705923379664225,0.0662581577243062,0.4485070661496011,0.0622583139984532,0.0507229779804691,0.1173364781042231
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,"Usual Suspects, The (1995)",high,0.0080207243561002,0.1210526315789473,1.714812613750325,0.0662581577243062,0.0705923379664225,0.4464252161386628,0.0622583139984532,0.0542929606391622,0.1173364781042231
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,"Shawshank Redemption, The (1994)",high,0.0094654511034723,0.1428571428571428,1.262691073787507,0.0662581577243062,0.1131370497683455,0.222803179853812,0.0557021401348578,0.0335114834609273,0.1132603635906145
"Shawshank Redemption, The (1994)",high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0094654511034723,0.0836635843240863,1.262691073787507,0.1131370497683455,0.0662581577243062,0.2345803842264913,0.0557021401348578,0.0186405126253739,0.1132603635906145
Pulp Fiction (1994),high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0091665421212574,0.0962343096234309,1.4524145090760374,0.095252328999153,0.0662581577243062,0.3442852936177141,0.0601700457815565,0.0321032543920999,0.1172900871425425
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,Pulp Fiction (1994),high,0.0091665421212574,0.1383458646616541,1.4524145090760374,0.0662581577243062,0.095252328999153,0.3335946869439953,0.0601700457815565,0.0476304466358341,0.1172900871425425
Forrest Gump (1994),high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.008718178647935,0.0928381962864721,1.4011587323747037,0.0939072385791859,0.0662581577243062,0.3159775676270068,0.0575657894736842,0.0284661534470658,0.1122085718274466
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,Forrest Gump (1994),high,0.008718178647935,0.131578947368421,1.4011587323747037,0.0662581577243062,0.0939072385791859,0.3066211385583952,0.0575657894736842,0.0415759957403956,0.1122085718274466
"Silence of the Lambs, The (1991)",high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0083694515020176,0.0934891485809682,1.410983217643441,0.0895232401733672,0.0662581577243062,0.3199140949879624,0.05677593781683,0.0291632972024636,0.1099024690273262
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,"Silence of the Lambs, The (1991)",high,0.0083694515020176,0.1263157894736842,1.4109832176434407,0.0662581577243062,0.0895232401733672,0.3119431254334952,0.05677593781683,0.0404102014721636,0.1099024690273262
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,Schindler's List (1993),high,0.0072734519005629,0.1097744360902255,1.46606936502934,0.0662581577243062,0.0748767000448363,0.3404624484465068,0.0543356903609973,0.037722253938562,0.1034567456565565
Schindler's List (1993),high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0072734519005629,0.0971390552228875,1.46606936502934,0.0748767000448363,0.0662581577243062,0.3436342310841614,0.0543356903609973,0.0330722005809647,0.1034567456565565
"Godfather, The (1972)",high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0078214517012902,0.1166419019316493,1.760415712386464,0.067055248343546,0.0662581577243062,0.4629988582172475,0.0623263199682413,0.053958965879208,0.1173435073568021
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,"Godfather, The (1972)",high,0.0078214517012902,0.1180451127819548,1.760415712386464,0.0662581577243062,0.067055248343546,0.4626036183020005,0.0623263199682413,0.0546547524361713,0.1173435073568021
Star Wars: Episode IV - A New Hope (1977),high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0108105415234394,0.1389244558258643,2.096714738189905,0.077815971703283,0.0662581577243062,0.5672006705690252,0.0811214953271028,0.0778226858983393,0.1510411752813532
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,Star Wars: Episode IV - A New Hope (1977),high,0.0108105415234394,0.1631578947368421,2.096714738189905,0.0662581577243062,0.077815971703283,0.5601798865124701,0.0811214953271028,0.0925432673033672,0.1510411752813532
"Matrix, The (1999)",high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0100632690679021,0.1102620087336244,1.6641272942180778,0.0912668759029542,0.0662581577243062,0.4391657136219625,0.0682432432432432,0.0471263565763241,0.1310708539908723
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,"Matrix, The (1999)",high,0.0100632690679021,0.1518796992481203,1.664127294218078,0.0662581577243062,0.0912668759029542,0.4274033923159696,0.0682432432432432,0.0667003565049898,0.1310708539908723
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0081203606835052,0.1176046176046176,1.7749454805845784,0.0690479748916454,0.0662581577243062,0.4689848689141527,0.0638464551508029,0.0549899956878562,0.1200805042910306
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.0081203606835052,0.1225563909774436,1.7749454805845784,0.0662581577243062,0.0690479748916454,0.4675836443151456,0.0638464551508029,0.057477092957148,0.1200805042910306
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.0107607233597369,0.162406015037594,2.379544481642061,0.0662581577243062,0.0682508842724057,0.6208905645762072,0.0869565217391304,0.1010520205234253,0.1600351243071181
Star Wars: Episode V - The Empire Strikes Back (1980),high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0107607233597369,0.1576642335766423,2.379544481642061,0.0682508842724057,0.0662581577243062,0.6222184597044245,0.0869565217391304,0.0978922349988764,0.1600351243071181
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,"Lord of the Rings: The Return of the King, The (2003)",high,0.0078214517012902,0.1180451127819548,1.8185107819433464,0.0662581577243062,0.0649130673043391,0.4820384748310283,0.0634087237479806,0.0568204341434299,0.1192681434976543
"Lord of the Rings: The Return of the King, The (2003)",high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0078214517012902,0.1204911742133538,1.8185107819433464,0.0649130673043391,0.0662581577243062,0.4813450790494386,0.0634087237479806,0.0580813818484047,0.1192681434976543
"Matrix, The (1999)",high,"Lord of the Rings: The Return of the King, The (2003)",high,0.0113585413241667,0.1244541484716157,1.91724337856542,0.0912668759029542,0.0649130673043391,0.5264667891976529,0.0784313725490196,0.0636743805152233,0.1497174809894532
"Lord of the Rings: The Return of the King, The (2003)",high,"Matrix, The (1999)",high,0.0113585413241667,0.1749808135072908,1.91724337856542,0.0649130673043391,0.0912668759029542,0.5116292329117946,0.0784313725490196,0.0921215870583767,0.1497174809894532
Star Wars: Episode V - The Empire Strikes Back (1980),high,"Lord of the Rings: The Return of the King, The (2003)",high,0.0082698151746126,0.1211678832116788,1.866617743444382,0.0682508842724057,0.0649130673043391,0.4982797038552543,0.0662145991224571,0.0601599850670234,0.1242830974001602
"Lord of the Rings: The Return of the King, The (2003)",high,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.0082698151746126,0.1273983115886416,1.8666177434443816,0.0649130673043391,0.0682508842724057,0.4965010815772414,0.0662145991224571,0.0634799929700477,0.1242830974001602
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,"Lord of the Rings: The Return of the King, The (2003)",high,0.0145469038011258,0.2106782106782107,3.245543916303702,0.0690479748916454,0.0649130673043391,0.7432018156347794,0.1218189403420943,0.1558840555643965,0.2173882227604407
"Lord of the Rings: The Return of the King, The (2003)",high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.0145469038011258,0.2240982348426708,3.2455439163037023,0.0649130673043391,0.0690479748916454,0.739915414425526,0.1218189403420943,0.1665502150156221,0.2173882227604407
Pulp Fiction (1994),high,"Lord of the Rings: The Return of the King, The (2003)",high,0.0078712698649927,0.0826359832635983,1.2730253968152028,0.095252328999153,0.0649130673043391,0.2370492061511697,0.0516846581615963,0.0189532281326696,0.1019473085926587
"Lord of the Rings: The Return of the King, The (2003)",high,Pulp Fiction (1994),high,0.0078712698649927,0.1212586339217191,1.2730253968152028,0.0649130673043391,0.095252328999153,0.2293580518333187,0.0516846581615963,0.0287442629101188,0.1019473085926587
"Shawshank Redemption, The (1994)",high,"Lord of the Rings: The Return of the King, The (2003)",high,0.0108603596871419,0.0959929546455305,1.4787924624710174,0.1131370497683455,0.0649130673043391,0.3650762361511798,0.0649582836710369,0.0332374309323247,0.1316495855345841
"Lord of the Rings: The Return of the King, The (2003)",high,"Shawshank Redemption, The (1994)",high,0.0108603596871419,0.1673062164236377,1.4787924624710176,0.0649130673043391,0.1131370497683455,0.3462486497583006,0.0649582836710369,0.0610795237766363,0.1316495855345841
Forrest Gump (1994),high,"Lord of the Rings: The Return of the King, The (2003)",high,0.0081701788472076,0.0870026525198938,1.3402948918126096,0.0939072385791859,0.0649130673043391,0.2802092105757213,0.0542328042328042,0.0236230284513495,0.1064330223459024
"Lord of the Rings: The Return of the King, The (2003)",high,Forrest Gump (1994),high,0.0081701788472076,0.1258633921719109,1.3402948918126096,0.0649130673043391,0.0939072385791859,0.2715207843341087,0.0542328042328042,0.0352680817608736,0.1064330223459024
Fight Club (1999),high,"Lord of the Rings: The Return of the King, The (2003)",high,0.0089174513027449,0.1106304079110012,1.7042856316174428,0.0806057888706222,0.0649130673043391,0.4494741096037621,0.0652808169219547,0.0488910057537308,0.1240028478541959
"Lord of the Rings: The Return of the King, The (2003)",high,Fight Club (1999),high,0.0089174513027449,0.1373752877973906,1.7042856316174428,0.0649130673043391,0.0806057888706222,0.4419309905560699,0.0652808169219547,0.0617466351642927,0.1240028478541959
"Silence of the Lambs, The (1991)",high,"Lord of the Rings: The Return of the King, The (2003)",high,0.0078214517012902,0.0873678352810239,1.3459206121227885,0.0895232401733672,0.0649130673043391,0.2822852148165496,0.0533469249065579,0.0240135619390513,0.1039295047471888
"Lord of the Rings: The Return of the King, The (2003)",high,"Silence of the Lambs, The (1991)",high,0.0078214517012902,0.1204911742133538,1.3459206121227885,0.0649130673043391,0.0895232401733672,0.2748558649966575,0.0533469249065579,0.0340128769963148,0.1039295047471888
Star Wars: Episode IV - A New Hope (1977),high,"Lord of the Rings: The Return of the King, The (2003)",high,0.0079709061923977,0.1024327784891165,1.5779993573384776,0.077815971703283,0.0649130673043391,0.3971942358597592,0.0591497227356746,0.0401243027497089,0.1126131659137831
"Lord of the Rings: The Return of the King, The (2003)",high,Star Wars: Episode IV - A New Hope (1977),high,0.0079709061923977,0.1227935533384497,1.5779993573384776,0.0649130673043391,0.077815971703283,0.3917135055940332,0.0591497227356746,0.0487728915867701,0.1126131659137831
Independence Day (a.k.a. ID4) (1996),low,Ace Ventura: Pet Detective (1994),low,0.0075225427190753,0.1727688787185354,3.077186958755246,0.0435410750759727,0.0561450704927016,0.7057573017910355,0.0816216216216216,0.1235611581609396,0.1533764535562508
Ace Ventura: Pet Detective (1994),low,Independence Day (a.k.a. ID4) (1996),low,0.0075225427190753,0.1339840283939662,3.077186958755246,0.0561450704927016,0.0435410750759727,0.7151818028653062,0.0816216216216216,0.0945602063624191,0.1533764535562508
Dumb & Dumber (Dumb and Dumber) (1994),low,Independence Day (a.k.a. ID4) (1996),low,0.0073232700642654,0.1378986866791745,3.167094207907402,0.05310616250685,0.0435410750759727,0.7226292210997093,0.0819854991634132,0.0986530724366409,0.1530454531794041
Independence Day (a.k.a. ID4) (1996),low,Dumb & Dumber (Dumb and Dumber) (1994),low,0.0073232700642654,0.1681922196796338,3.1670942079074025,0.0435410750759727,0.05310616250685,0.7154025524997226,0.0819854991634132,0.121540612702125,0.1530454531794041
Independence Day (a.k.a. ID4) (1996),low,Star Wars: Episode I - The Phantom Menace (1999),low,0.0102625417227121,0.2356979405034324,4.837591778860327,0.0435410750759727,0.0487221641010312,0.8293984769635554,0.1251518833535844,0.1965522262228541,0.2231659436668491
Star Wars: Episode I - The Phantom Menace (1999),low,Independence Day (a.k.a. ID4) (1996),low,0.0102625417227121,0.2106339468302658,4.837591778860328,0.0487221641010312,0.0435410750759727,0.8339157559163813,0.1251518833535844,0.174699474697845,0.2231659436668491
Batman Forever (1995),low,Independence Day (a.k.a. ID4) (1996),low,0.0090669057938524,0.1969696969696969,4.523767422508842,0.046031983261097,0.0435410750759727,0.8165318936116367,0.1126237623762376,0.1604131843988086,0.2026038416198599
Independence Day (a.k.a. ID4) (1996),low,Batman Forever (1995),low,0.0090669057938524,0.2082379862700228,4.523767422508841,0.0435410750759727,0.046031983261097,0.8144053977170286,0.1126237623762376,0.1700329572509357,0.2026038416198599
Independence Day (a.k.a. ID4) (1996),low,Waterworld (1995),low,0.0074229063916704,0.1704805491990846,4.059378486445109,0.0435410750759727,0.0419967120011956,0.7879657462584566,0.0950255102040816,0.1341162799830071,0.1736151263195897
Waterworld (1995),low,Independence Day (a.k.a. ID4) (1996),low,0.0074229063916704,0.1767497034400948,4.059378486445108,0.0419967120011956,0.0435410750759727,0.7866954946654242,0.0950255102040816,0.1392727119721352,0.1736151263195897
Dumb & Dumber (Dumb and Dumber) (1994),low,Waterworld (1995),low,0.0100134509041996,0.1885553470919324,4.489764510292242,0.05310616250685,0.0419967120011956,0.8208641121220854,0.1176814988290398,0.1529834364106271,0.2134947553965
Waterworld (1995),low,Dumb & Dumber (Dumb and Dumber) (1994),low,0.0100134509041996,0.2384341637010676,4.489764510292242,0.0419967120011956,0.05310616250685,0.8113449911130773,0.1176814988290398,0.1957220480860488,0.2134947553965
Ace Ventura: Pet Detective (1994),low,Waterworld (1995),low,0.0106112688686295,0.188997338065661,4.500288928816149,0.0561450704927016,0.0419967120011956,0.8240588893861427,0.1212293682413204,0.1534448032757157,0.2208331886057842
Waterworld (1995),low,Ace Ventura: Pet Detective (1994),low,0.0106112688686295,0.2526690391459074,4.500288928816149,0.0419967120011956,0.0561450704927016,0.8118887009001486,0.1212293682413204,0.2082141677808403,0.2208331886057842
Batman Forever (1995),low,Waterworld (1995),low,0.0114581776515717,0.2489177489177489,5.927077074763908,0.046031983261097,0.0419967120011956,0.8713948054955759,0.1496421600520494,0.2159919903289638,0.2608764308052564
Waterworld (1995),low,Batman Forever (1995),low,0.0114581776515717,0.2728351126927639,5.927077074763908,0.0419967120011956,0.046031983261097,0.867724343756359,0.1496421600520494,0.2377470999572745,0.2608764308052564
Star Wars: Episode I - The Phantom Menace (1999),low,Waterworld (1995),low,0.0081203606835052,0.1666666666666666,3.968564650059312,0.0487221641010312,0.0419967120011956,0.7863315003927729,0.0983112183353437,0.1301352054082163,0.180011862396204
Waterworld (1995),low,Star Wars: Episode I - The Phantom Menace (1999),low,0.0081203606835052,0.1933570581257414,3.968564650059312,0.0419967120011956,0.0487221641010312,0.780811232449298,0.0983112183353437,0.1520427456275468,0.180011862396204
Ace Ventura: When Nature Calls (1995),low,Waterworld (1995),low,0.0093658147760673,0.1956295525494276,4.658211160527475,0.0478752553180889,0.0419967120011956,0.8248134735445259,0.1163366336633663,0.1603677591432481,0.209321300592626
Waterworld (1995),low,Ace Ventura: When Nature Calls (1995),low,0.0093658147760673,0.2230130486358244,4.658211160527475,0.0419967120011956,0.0478752553180889,0.8197522156205397,0.1163366336633663,0.1839441672910686,0.209321300592626
Independence Day (a.k.a. ID4) (1996),low,Titanic (1997),low,0.0076719972101828,0.1762013729977116,4.593363844393593,0.0435410750759727,0.0383599860509141,0.8179071826657638,0.1033557046979865,0.1433399036514048,0.1881006864988558
Titanic (1997),low,Independence Day (a.k.a. ID4) (1996),low,0.0076719972101828,0.2,4.593363844393593,0.0383599860509141,0.0435410750759727,0.813500492151479,0.1033557046979865,0.1635814365331527,0.1881006864988558
Titanic (1997),low,Star Wars: Episode I - The Phantom Menace (1999),low,0.0091167239575549,0.2376623376623376,4.877910126683133,0.0383599860509141,0.0487221641010312,0.8267066276116087,0.1169329073482428,0.1986172350822783,0.2123894510397578
Star Wars: Episode I - The Phantom Menace (1999),low,Titanic (1997),low,0.0091167239575549,0.1871165644171779,4.877910126683133,0.0487221641010312,0.0383599860509141,0.8357118634609525,0.1169329073482428,0.1546905039395955,0.2123894510397578
Batman Forever (1995),low,Charlie's Angels (2000),low,0.0074727245553728,0.1623376623376623,4.668486957168906,0.046031983261097,0.0347730782643351,0.8237150765053005,0.1019021739130434,0.1321602010892333,0.1886186879023555
Charlie's Angels (2000),low,Batman Forever (1995),low,0.0074727245553728,0.2148997134670487,4.668486957168906,0.0347730782643351,0.046031983261097,0.8141068387096774,0.1019021739130434,0.1770161339194771,0.1886186879023555
Wild Wild West (1999),low,Charlie's Angels (2000),low,0.0079709061923977,0.2439024390243902,7.014116989307429,0.0326807153888307,0.0347730782643351,0.8863985167636608,0.134003350083752,0.2166634146341463,0.2365644000279544
Charlie's Angels (2000),low,Wild Wild West (1999),low,0.0079709061923977,0.2292263610315186,7.01411698930743,0.0347730782643351,0.0326807153888307,0.88832,0.134003350083752,0.2031859064214695,0.2365644000279544
Wild Wild West (1999),low,Star Wars: Episode I - The Phantom Menace (1999),low,0.00881781497534,0.2698170731707317,5.537871277869221,0.0326807153888307,0.0487221641010312,0.8471093389245663,0.1214824982841455,0.2324188588508037,0.2253993341313781
Star Wars: Episode I - The Phantom Menace (1999),low,Wild Wild West (1999),low,0.00881781497534,0.1809815950920245,5.53787127786922,0.0487221641010312,0.0326807153888307,0.8613941887351824,0.1214824982841455,0.1533111993759184,0.2253993341313781
Wild Wild West (1999),low,Batman & Robin (1997),low,0.0086683604842325,0.2652439024390244,8.103867357166722,0.0326807153888307,0.0327305335525332,0.9062179782025348,0.1527655838454785,0.2403811729325575,0.2650420425437131
Batman & Robin (1997),low,Wild Wild West (1999),low,0.0086683604842325,0.2648401826484018,8.103867357166722,0.0327305335525332,0.0326807153888307,0.9062646519756192,0.1527655838454785,0.2400029348664247,0.2650420425437131
Wild Wild West (1999),low,Armageddon (1998),low,0.00861854232053,0.2637195121951219,7.750573599257223,0.0326807153888307,0.0340258058087978,0.9004031090091187,0.1483704974271012,0.2377845161574359,0.2585069010463164
Armageddon (1998),low,Wild Wild West (1999),low,0.00861854232053,0.253294289897511,7.750573599257224,0.0340258058087978,0.0326807153888307,0.9016568936374452,0.1483704974271012,0.2280669661179759,0.2585069010463164
Judge Dredd (1995),low,Waterworld (1995),low,0.0081701788472076,0.2523076923076923,6.007796331782096,0.0323818064066158,0.0419967120011956,0.8614447543332457,0.1234010534236267,0.2195305412216488,0.2234254950269185
Waterworld (1995),low,Judge Dredd (1995),low,0.0081701788472076,0.1945432977461446,6.007796331782096,0.0419967120011956,0.0323818064066158,0.8700905597199498,0.1234010534236267,0.1675883033341071,0.2234254950269185
Batman Forever (1995),low,Judge Dredd (1995),low,0.0093658147760673,0.2034632034632034,6.283256743256743,0.046031983261097,0.0323818064066158,0.8814203952653493,0.1356421356421356,0.1768067179692572,0.2463469863469863
Judge Dredd (1995),low,Batman Forever (1995),low,0.0093658147760673,0.2892307692307692,6.283256743256743,0.0323818064066158,0.046031983261097,0.8689862095935834,0.1356421356421356,0.2549338989382856,0.2463469863469863
Ace Ventura: When Nature Calls (1995),low,Judge Dredd (1995),low,0.0083694515020176,0.1748178980228928,5.398645641559273,0.0478752553180889,0.0323818064066158,0.8557369839941,0.1164241164241164,0.1472027836592456,0.2166397182422156
Judge Dredd (1995),low,Ace Ventura: When Nature Calls (1995),low,0.0083694515020176,0.2584615384615384,5.398645641559273,0.0323818064066158,0.0478752553180889,0.8420349708127085,0.1164241164241164,0.221175097401552,0.2166397182422156
Judge Dredd (1995),low,Batman & Robin (1997),low,0.0071239974094554,0.22,6.721552511415525,0.0323818064066158,0.0327305335525332,0.8797114948070001,0.1228522336769759,0.19360630407911,0.21882800608828
Batman & Robin (1997),low,Judge Dredd (1995),low,0.0071239974094554,0.2176560121765601,6.721552511415526,0.0327305335525332,0.0323818064066158,0.8800286549050456,0.1228522336769759,0.1914744958255723,0.21882800608828
Ace Ventura: Pet Detective (1994),low,Judge Dredd (1995),low,0.0074727245553728,0.1330967169476486,4.110231383523309,0.0561450704927016,0.0323818064066158,0.8017171610542244,0.0921942224953902,0.1040853832719019,0.1819329738584397
Judge Dredd (1995),low,Ace Ventura: Pet Detective (1994),low,0.0074727245553728,0.2307692307692307,4.110231383523309,0.0323818064066158,0.0561450704927016,0.7820281796495563,0.0921942224953902,0.1850116525509748,0.1819329738584397
Independence Day (a.k.a. ID4) (1996),low,Twister (1996),low,0.0102127235590096,0.2345537757437071,7.461486435029212,0.0435410750759727,0.0314352612962686,0.9054005607507504,0.1576923076923076,0.2097108291586993,0.2797174583948329
Twister (1996),low,Independence Day (a.k.a. ID4) (1996),low,0.0102127235590096,0.3248811410459588,7.461486435029212,0.0314352612962686,0.0435410750759727,0.894084217974162,0.1576923076923076,0.2941475672803547,0.2797174583948329
Twister (1996),low,Waterworld (1995),low,0.0072236337368604,0.2297939778129952,5.471713542871,0.0314352612962686,0.0419967120011956,0.8437658960870352,0.1091045899172309,0.1960298760603355,0.2008993613857384
Waterworld (1995),low,Twister (1996),low,0.0072236337368604,0.1720047449584816,5.471713542871,0.0419967120011956,0.0314352612962686,0.8530679434073914,0.1091045899172309,0.1451317377611151,0.2008993613857384
Armageddon (1998),low,Twister (1996),low,0.0075723608827778,0.2225475841874084,7.079552547375357,0.0340258058087978,0.0314352612962686,0.888996973480633,0.1308089500860585,0.1973149705479812,0.2317175321887913
Twister (1996),low,Armageddon (1998),low,0.0075723608827778,0.2408874801901743,7.079552547375357,0.0314352612962686,0.0340258058087978,0.8866192426596786,0.1308089500860585,0.2141482408384409,0.2317175321887913
Star Wars: Episode I - The Phantom Menace (1999),low,Twister (1996),low,0.0074229063916704,0.1523517382413088,4.846523679425977,0.0487221641010312,0.0314352612962686,0.8343162323318061,0.1020547945205479,0.1248408827135989,0.1942424301349174
Twister (1996),low,Star Wars: Episode I - The Phantom Menace (1999),low,0.0074229063916704,0.2361331220285261,4.846523679425976,0.0314352612962686,0.0487221641010312,0.8194253912342269,0.1020547945205479,0.1970096966995865,0.1942424301349174
Batman Forever (1995),low,Twister (1996),low,0.008718178647935,0.1893939393939394,6.0248883446189305,0.046031983261097,0.0314352612962686,0.8742660191132695,0.1268115942028985,0.1630853073477289,0.2333657494117082
Twister (1996),low,Batman Forever (1995),low,0.008718178647935,0.277337559429477,6.0248883446189305,0.0314352612962686,0.046031983261097,0.8610904227960086,0.1268115942028985,0.2424668040329987,0.2333657494117082
Anaconda (1997),low,Batman & Robin (1997),low,0.0072236337368604,0.3318077803203661,10.137560995998037,0.0217705375379863,0.0327305335525332,0.9214166801300916,0.1527924130663856,0.309197444085842,0.2762539662636838
Batman & Robin (1997),low,Anaconda (1997),low,0.0072236337368604,0.2207001522070015,10.137560995998037,0.0327305335525332,0.0217705375379863,0.9318571245897448,0.1527924130663856,0.2033568015507812,0.2762539662636838
"Matrix Reloaded, The (2003)",low,"Matrix Revolutions, The (2003)",low,0.0097145419219847,0.4431818181818182,21.59220542806708,0.0219199920290938,0.0205250834454242,0.9750603053205814,0.2968036529680366,0.4315135871198636,0.4582413945278023
"Matrix Revolutions, The (2003)",low,"Matrix Reloaded, The (2003)",low,0.0097145419219847,0.4733009708737865,21.59220542806708,0.0205250834454242,0.0219199920290938,0.9736716837576408,0.2968036529680366,0.4614969891687218,0.4582413945278023
Star Wars: Episode I - The Phantom Menace (1999),low,"Matrix Revolutions, The (2003)",low,0.0072236337368604,0.1482617586912065,7.223442432545118,0.0487221641010312,0.0205250834454242,0.9056889779776256,0.1164658634538152,0.1304134216066623,0.250101753132011
"Matrix Revolutions, The (2003)",low,Star Wars: Episode I - The Phantom Menace (1999),low,0.0072236337368604,0.3519417475728155,7.223442432545119,0.0205250834454242,0.0487221641010312,0.879616043664247,0.1164658634538152,0.3187497616668827,0.250101753132011
Kill Bill: Vol. 1 (2003),low,Kill Bill: Vol. 2 (2004),low,0.0092661784486623,0.5,32.27170418006431,0.0185323568973247,0.0154934489114731,0.9873102888178268,0.3742454728370222,0.4921313632223458,0.5490353697749196
Kill Bill: Vol. 2 (2004),low,Kill Bill: Vol. 1 (2003),low,0.0092661784486623,0.5980707395498392,32.27170418006431,0.0154934489114731,0.0185323568973247,0.9842627264446918,0.3742454728370222,0.5904813945984428,0.5490353697749196
Inception (2010),high,Fight Club (1999),high,0.0088676331390424,0.1585040071237756,1.966409724966346,0.0559457978378916,0.0806057888706222,0.5205834395659779,0.0694498634412797,0.0847277667296422,0.1342581840316035
Fight Club (1999),high,Inception (2010),high,0.0088676331390424,0.1100123609394314,1.966409724966346,0.0806057888706222,0.0559457978378916,0.5345465282999339,0.0694498634412797,0.057270613252623,0.1342581840316035
Forrest Gump (1994),high,Inception (2010),high,0.0073232700642654,0.0779840848806366,1.3939221155912902,0.0939072385791859,0.0559457978378916,0.3118883797196029,0.0513806361412093,0.0233443026812147,0.1044417307751357
Inception (2010),high,Forrest Gump (1994),high,0.0073232700642654,0.1308993766696349,1.39392211559129,0.0559457978378916,0.0939072385791859,0.299347010572039,0.0513806361412093,0.0408259944957984,0.1044417307751357
"Dark Knight, The (2008)",high,Inception (2010),high,0.0090669057938524,0.1606354810238305,2.871269822432191,0.0564439794749165,0.0559457978378916,0.6907083676619051,0.0877531340405014,0.110893720875533,0.1613506879740702
Inception (2010),high,"Dark Knight, The (2008)",high,0.0090669057938524,0.1620658949243099,2.871269822432191,0.0559457978378916,0.0564439794749165,0.6903438777581259,0.0877531340405014,0.1119402697368359,0.1613506879740702
