group_id,antecedent_movie,antecedent_rating,consequent_movie,consequent_rating,support,confidence,lift
Group354,,,Forrest Gump (1994),high,0.007323270064265431,0.13089937666963491,1.39392211559129
Group355,"Dark Knight, The (2008)",high,,,,,
Group355,,,Inception (2010),high,0.009066905793852439,0.16063548102383055,2.871269822432191
Group356,Inception (2010),high,,,,,
Group356,,,"Dark Knight, The (2008)",high,0.009066905793852439,0.1620658949243099,2.871269822432191
Group357,"Matrix, The (1999)",high,,,,,
Group357,,,Inception (2010),high,0.008817814975340009,0.09661572052401746,1.7269522333736442
Group358,Inception (2010),high,,,,,
Group358,,,"Matrix, The (1999)",high,0.008817814975340009,0.15761353517364204,1.7269522333736445
Group359,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group359,,,Inception (2010),high,0.007422906391670403,0.1075036075036075,1.9215671535350967
Group360,Inception (2010),high,,,,,
Group360,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.007422906391670403,0.13268032056990206,1.9215671535350969
Group361,Inception (2010),high,,,,,
Group361,,,"Shawshank Redemption, The (1994)",high,0.009565087430877297,0.1709706144256456,1.511181481006598
Group362,"Shawshank Redemption, The (1994)",high,,,,,
Group362,,,Inception (2010),high,0.009565087430877297,0.08454425363276089,1.5111814810065978
Group363,"Lord of the Rings: The Two Towers, The (2002)",high,,,,,
Group363,,,Inception (2010),high,0.007472724555372889,0.12205044751830757,2.1815838228272377
Group364,Inception (2010),high,,,,,
Group364,,,"Lord of the Rings: The Two Towers, The (2002)",high,0.007472724555372889,0.13357079252003562,2.1815838228272377
Group365,Inception (2010),high,,,,,
Group365,,,"Lord of the Rings: The Return of the King, The (2003)",high,0.007074179245753001,0.12644701691896706,1.9479439528890454
Group366,"Lord of the Rings: The Return of the King, The (2003)",high,,,,,
Group366,,,Inception (2010),high,0.007074179245753001,0.10897927858787414,1.9479439528890452
Group367,Star Wars: Episode IV - A New Hope (1977),high,,,,,
Group367,,,Fight Club (1999),high,0.008419269665720121,0.10819462227912932,1.3422686359758733
Group368,Fight Club (1999),high,,,,,
Group368,,,Star Wars: Episode IV - A New Hope (1977),high,0.008419269665720121,0.10444993819530285,1.3422686359758733
Group369,"Silence of the Lambs, The (1991)",high,,,,,
Group369,,,Star Wars: Episode IV - A New Hope (1977),high,0.008518905993125093,0.09515859766277128,1.2228671772630013
Group370,Star Wars: Episode IV - A New Hope (1977),high,,,,,
Group370,,,"Silence of the Lambs, The (1991)",high,0.008518905993125093,0.10947503201024328,1.2228671772630013
Group371,Forrest Gump (1994),high,,,,,
Group371,,,Star Wars: Episode IV - A New Hope (1977),high,0.00831963333831515,0.08859416445623343,1.138508747202288
Group372,Star Wars: Episode IV - A New Hope (1977),high,,,,,
Group372,,,Forrest Gump (1994),high,0.00831963333831515,0.10691421254801538,1.138508747202288
Group373,Star Wars: Episode IV - A New Hope (1977),high,,,,,
Group373,,,"Shawshank Redemption, The (1994)",high,0.01185672296119165,0.15236875800256083,1.3467626945774565
Group374,"Shawshank Redemption, The (1994)",high,,,,,
Group374,,,Star Wars: Episode IV - A New Hope (1977),high,0.01185672296119165,0.10479964773227653,1.3467626945774565
Group375,"Matrix, The (1999)",high,,,,,
Group375,,,Star Wars: Episode IV - A New Hope (1977),high,0.011707268470084192,0.12827510917030566,1.6484419118921547
Group376,Star Wars: Episode IV - A New Hope (1977),high,,,,,
Group376,,,"Matrix, The (1999)",high,0.011707268470084192,0.15044814340588988,1.6484419118921547
Group377,Pulp Fiction (1994),high,,,,,
Group377,,,Star Wars: Episode IV - A New Hope (1977),high,0.00941563293976984,0.09884937238493724,1.270296704150349
Group378,Star Wars: Episode IV - A New Hope (1977),high,,,,,
Group378,,,Pulp Fiction (1994),high,0.00941563293976984,0.1209987195902689,1.270296704150349
Group379,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group379,,,"Shawshank Redemption, The (1994)",high,0.010561450704927016,0.15295815295815296,1.3519722608229874
Group380,"Shawshank Redemption, The (1994)",high,,,,,
Group380,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.010561450704927016,0.09335094671950682,1.3519722608229874
Group381,Pulp Fiction (1994),high,,,,,
Group381,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.008020724356100234,0.0842050209205021,1.2195147077469255
Group382,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group382,,,Pulp Fiction (1994),high,0.008020724356100234,0.11616161616161617,1.2195147077469255
Group383,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group383,,,"Silence of the Lambs, The (1991)",high,0.00782145170129029,0.11327561327561327,1.2653207486262577
Group384,"Silence of the Lambs, The (1991)",high,,,,,
Group384,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.00782145170129029,0.08736783528102392,1.2653207486262577
Group385,"Matrix, The (1999)",high,,,,,
Group385,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.011109450505654362,0.12172489082969432,1.7629031267131703
Group386,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group386,,,"Matrix, The (1999)",high,0.011109450505654362,0.1608946608946609,1.7629031267131703
Group387,"Usual Suspects, The (1995)",high,,,,,
Group387,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.007074179245753001,0.10021171489061396,1.4513345981235888
Group388,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group388,,,"Usual Suspects, The (1995)",high,0.007074179245753001,0.10245310245310245,1.4513345981235888
Group389,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group389,,,Fight Club (1999),high,0.010860359687141932,0.15728715728715728,1.9513134167027864
Group390,Fight Club (1999),high,,,,,
Group390,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.010860359687141932,0.134734239802225,1.9513134167027866
Group391,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group391,,,Star Wars: Episode IV - A New Hope (1977),high,0.008718178647935037,0.12626262626262627,1.6225798316067204
Group392,Star Wars: Episode IV - A New Hope (1977),high,,,,,
Group392,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.008718178647935037,0.11203585147247119,1.6225798316067204
Group393,Forrest Gump (1994),high,,,,,
Group393,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.008568724156827578,0.09124668435013263,1.321496893910687
Group394,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group394,,,Forrest Gump (1994),high,0.008568724156827578,0.1240981240981241,1.321496893910687
Group395,Batman Forever (1995),low,,,,,
Group395,,,Mrs. Doubtfire (1993),low,0.007074179245753001,0.15367965367965367,6.735396699370497
Group396,Mrs. Doubtfire (1993),low,,,,,
Group396,,,Batman Forever (1995),low,0.007074179245753001,0.3100436681222707,6.735396699370497
Group397,Ace Ventura: Pet Detective (1994),low,,,,,
Group397,,,Mrs. Doubtfire (1993),low,0.007173815573157973,0.12777284826974267,5.599965902442237
Group398,Mrs. Doubtfire (1993),low,,,,,
Group398,,,Ace Ventura: Pet Detective (1994),low,0.007173815573157973,0.31441048034934493,5.599965902442237
Group399,Dumb & Dumber (Dumb and Dumber) (1994),low,,,,,
Group399,,,Mrs. Doubtfire (1993),low,0.00807054251980272,0.1519699812382739,6.66046601178138
Group400,Mrs. Doubtfire (1993),low,,,,,
Group400,,,Dumb & Dumber (Dumb and Dumber) (1994),low,0.00807054251980272,0.3537117903930131,6.660466011781381
Group401,Forrest Gump (1994),high,,,,,
Group401,,,"Godfather, The (1972)",high,0.007422906391670403,0.07904509283819629,1.1788054595402038
Group402,"Godfather, The (1972)",high,,,,,
Group402,,,Forrest Gump (1994),high,0.007422906391670403,0.11069836552748887,1.1788054595402038
Group403,"Godfather, The (1972)",high,,,,,
Group403,,,Fight Club (1999),high,0.009863996413092213,0.14710252600297177,1.824962301889773
Group404,Fight Club (1999),high,,,,,
Group404,,,"Godfather, The (1972)",high,0.009863996413092213,0.12237330037082819,1.8249623018897732
Group405,"Matrix, The (1999)",high,,,,,
Group405,,,"Godfather, The (1972)",high,0.009365814776067355,0.10262008733624454,1.5303811390047823
Group406,"Godfather, The (1972)",high,,,,,
Group406,,,"Matrix, The (1999)",high,0.009365814776067355,0.1396731054977712,1.5303811390047823
Group407,"Godfather, The (1972)",high,,,,,
Group407,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.007921088028695263,0.11812778603268947,1.730787627032245
Group408,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group408,,,"Godfather, The (1972)",high,0.007921088028695263,0.11605839416058394,1.7307876270322449
Group409,"Usual Suspects, The (1995)",high,,,,,
Group409,,,"Godfather, The (1972)",high,0.008668360484232552,0.12279463655610445,1.8312457203496917
Group410,"Godfather, The (1972)",high,,,,,
Group410,,,"Usual Suspects, The (1995)",high,0.008668360484232552,0.12927191679049035,1.8312457203496915
Group411,"Godfather, The (1972)",high,,,,,
Group411,,,"Silence of the Lambs, The (1991)",high,0.009216360284959896,0.137444279346211,1.535291607855589
Group412,"Silence of the Lambs, The (1991)",high,,,,,
Group412,,,"Godfather, The (1972)",high,0.009216360284959896,0.10294936004451863,1.535291607855589
Group413,Pulp Fiction (1994),high,,,,,
Group413,,,"Godfather, The (1972)",high,0.009565087430877297,0.100418410041841,1.4975473586700405
Group414,"Godfather, The (1972)",high,,,,,
Group414,,,Pulp Fiction (1994),high,0.009565087430877297,0.1426448736998514,1.4975473586700403
Group415,"Godfather, The (1972)",high,,,,,
Group415,,,"Shawshank Redemption, The (1994)",high,0.010362178050117073,0.1545319465081724,1.3658827662961446
Group416,"Shawshank Redemption, The (1994)",high,,,,,
Group416,,,"Godfather, The (1972)",high,0.010362178050117073,0.09158960810215765,1.3658827662961446
Group417,"Godfather, The (1972)",high,,,,,
Group417,,,Schindler's List (1993),high,0.007522542719075375,0.11218424962852898,1.498253122284406
Group418,Schindler's List (1993),high,,,,,
Group418,,,"Godfather, The (1972)",high,0.007522542719075375,0.10046573519627412,1.4982531222844062
Group419,Pulp Fiction (1994),high,,,,,
Group419,,,Monty Python and the Holy Grail (1975),high,0.008120360683505206,0.0852510460251046,1.8867081001785275
Group420,Monty Python and the Holy Grail (1975),high,,,,,
Group420,,,Pulp Fiction (1994),high,0.008120360683505206,0.1797133406835722,1.8867081001785275
Group421,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group421,,,Monty Python and the Holy Grail (1975),high,0.00782145170129029,0.11459854014598539,2.5362034138372267
Group422,Monty Python and the Holy Grail (1975),high,,,,,
Group422,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.00782145170129029,0.17309812568908486,2.5362034138372267
Group423,"Matrix, The (1999)",high,,,,,
Group423,,,Monty Python and the Holy Grail (1975),high,0.007173815573157973,0.07860262008733623,1.739570444336384
Group424,Monty Python and the Holy Grail (1975),high,,,,,
Group424,,,"Matrix, The (1999)",high,0.007173815573157973,0.15876515986769568,1.739570444336384
Group425,Star Wars: Episode VI - Return of the Jedi (1983),high,,,,,
Group425,,,Indiana Jones and the Last Crusade (1989),high,0.007223633736860459,0.115814696485623,2.7479295538485937
Group426,Indiana Jones and the Last Crusade (1989),high,,,,,
Group426,,,Star Wars: Episode VI - Return of the Jedi (1983),high,0.007223633736860459,0.17139479905437352,2.7479295538485937
Group427,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,,,,,
Group427,,,Indiana Jones and the Last Crusade (1989),high,0.010461814377522045,0.15789473684210528,3.7463605823068313
Group428,Indiana Jones and the Last Crusade (1989),high,,,,,
Group428,,,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.010461814377522045,0.24822695035460993,3.746360582306831
Group429,Indiana Jones and the Last Crusade (1989),high,,,,,
Group429,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.007273451900562946,0.17257683215130024,2.5285655122431017
Group430,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group430,,,Indiana Jones and the Last Crusade (1989),high,0.007273451900562946,0.10656934306569343,2.528565512243102
Group431,"Matrix, The (1999)",high,,,,,
Group431,,,American Beauty (1999),high,0.009365814776067355,0.10262008733624454,1.7108745955983693
Group432,American Beauty (1999),high,,,,,
Group432,,,"Matrix, The (1999)",high,0.009365814776067355,0.15614617940199335,1.7108745955983693
Group433,"Usual Suspects, The (1995)",high,,,,,
Group433,,,American Beauty (1999),high,0.0070243610820505155,0.09950599858856739,1.6589567356049113
Group434,American Beauty (1999),high,,,,,
Group434,,,"Usual Suspects, The (1995)",high,0.0070243610820505155,0.117109634551495,1.6589567356049113
Group435,Fight Club (1999),high,,,,,
Group435,,,American Beauty (1999),high,0.009465451103472326,0.11742892459826948,1.9577664480573616
Group436,American Beauty (1999),high,,,,,
Group436,,,Fight Club (1999),high,0.009465451103472326,0.15780730897009967,1.9577664480573616
Group437,"Shawshank Redemption, The (1994)",high,,,,,
Group437,,,American Beauty (1999),high,0.008967269466447467,0.07926023778071334,1.3214208911729723
Group438,American Beauty (1999),high,,,,,
Group438,,,"Shawshank Redemption, The (1994)",high,0.008967269466447467,0.14950166112956811,1.3214208911729726
Group439,Pulp Fiction (1994),high,,,,,
Group439,,,American Beauty (1999),high,0.009515269267174812,0.09989539748953974,1.665448765620873
Group440,American Beauty (1999),high,,,,,
Group440,,,Pulp Fiction (1994),high,0.009515269267174812,0.1586378737541528,1.6654487656208732
Group441,"Silence of the Lambs, The (1991)",high,,,,,
Group441,,,American Beauty (1999),high,0.008120360683505206,0.09070673344462993,1.5122560302608443
Group442,American Beauty (1999),high,,,,,
Group442,,,"Silence of the Lambs, The (1991)",high,0.008120360683505206,0.13538205980066445,1.5122560302608443
Group443,Forrest Gump (1994),high,,,,,
Group443,,,American Beauty (1999),high,0.007871269864992776,0.08381962864721484,1.3974347224547703
Group444,American Beauty (1999),high,,,,,
Group444,,,Forrest Gump (1994),high,0.007871269864992776,0.13122923588039864,1.3974347224547703
Group445,Memento (2000),high,,,,,
Group445,,,Fight Club (1999),high,0.008170178847207691,0.1646586345381526,2.0427643826232
Group446,Fight Club (1999),high,,,,,
Group446,,,Memento (2000),high,0.008170178847207691,0.10135970333745364,2.0427643826232
Group447,"Usual Suspects, The (1995)",high,,,,,
Group447,,,Memento (2000),high,0.007173815573157973,0.10162314749470713,2.048073734599655
Group448,Memento (2000),high,,,,,
Group448,,,"Usual Suspects, The (1995)",high,0.007173815573157973,0.14457831325301207,2.048073734599655
Group449,Memento (2000),high,,,,,
Group449,,,"Shawshank Redemption, The (1994)",high,0.009066905793852439,0.18273092369477914,1.6151289437804057
Group450,"Shawshank Redemption, The (1994)",high,,,,,
Group450,,,Memento (2000),high,0.009066905793852439,0.08014090708938794,1.6151289437804057
Group451,"Matrix, The (1999)",high,,,,,
Group451,,,Memento (2000),high,0.00891745130274498,0.097707423580786,1.9691577445151782
Group452,Memento (2000),high,,,,,
Group452,,,"Matrix, The (1999)",high,0.00891745130274498,0.17971887550200802,1.9691577445151784
Group453,Pulp Fiction (1994),high,,,,,
Group453,,,Memento (2000),high,0.007522542719075375,0.07897489539748954,1.591629593688562
Group454,Memento (2000),high,,,,,
Group454,,,Pulp Fiction (1994),high,0.007522542719075375,0.15160642570281124,1.5916295936885618
Group455,Memento (2000),high,,,,,
Group455,,,"Silence of the Lambs, The (1991)",high,0.007671997210182833,0.15461847389558234,1.7271322351174314
Group456,"Silence of the Lambs, The (1991)",high,,,,,
Group456,,,Memento (2000),high,0.007671997210182833,0.08569838619922092,1.7271322351174314
Group457,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group457,,,Memento (2000),high,0.007123997409455488,0.10317460317460318,2.0793411742206924
Group458,Memento (2000),high,,,,,
Group458,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.007123997409455488,0.14357429718875503,2.0793411742206924
Group459,"Matrix, The (1999)",high,,,,,
Group459,,,Back to the Future (1985),high,0.009116723957554924,0.09989082969432314,1.9448192283745378
Group460,Back to the Future (1985),high,,,,,
Group460,,,"Matrix, The (1999)",high,0.009116723957554924,0.17749757516973813,1.9448192283745378
Group461,"Shawshank Redemption, The (1994)",high,,,,,
Group461,,,Back to the Future (1985),high,0.0077218153738853185,0.06825187142228092,1.3288262027734676
Group462,Back to the Future (1985),high,,,,,
Group462,,,"Shawshank Redemption, The (1994)",high,0.0077218153738853185,0.15033947623666344,1.3288262027734676
Group463,Pulp Fiction (1994),high,,,,,
Group463,,,Back to the Future (1985),high,0.007223633736860459,0.075836820083682,1.4765009597863714
Group464,Back to the Future (1985),high,,,,,
Group464,,,Pulp Fiction (1994),high,0.007223633736860459,0.14064015518913675,1.4765009597863714
Group465,Back to the Future (1985),high,,,,,
Group465,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.008219997010910177,0.1600387972841901,2.3448604218142686
Group466,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group466,,,Back to the Future (1985),high,0.008219997010910177,0.12043795620437954,2.344860421814268
Group467,Forrest Gump (1994),high,,,,,
Group467,,,Back to the Future (1985),high,0.008518905993125093,0.09071618037135279,1.766193878364854
Group468,Back to the Future (1985),high,,,,,
Group468,,,Forrest Gump (1994),high,0.008518905993125093,0.1658583899127061,1.7661938783648539
Group469,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,,,,,
Group469,,,Back to the Future (1985),high,0.008518905993125093,0.12857142857142856,2.503214632118609
Group470,Back to the Future (1985),high,,,,,
Group470,,,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.008518905993125093,0.1658583899127061,2.503214632118609
Group471,Star Wars: Episode IV - A New Hope (1977),high,,,,,
Group471,,,Back to the Future (1985),high,0.007373088227967917,0.09475032010243278,1.8447363486092467
Group472,Back to the Future (1985),high,,,,,
Group472,,,Star Wars: Episode IV - A New Hope (1977),high,0.007373088227967917,0.14354995150339475,1.8447363486092465
Group473,Star Wars: Episode VI - Return of the Jedi (1983),high,,,,,
Group473,,,Back to the Future (1985),high,0.007671997210182833,0.12300319488817892,2.3948042007666492
Group474,Back to the Future (1985),high,,,,,
Group474,,,Star Wars: Episode VI - Return of the Jedi (1983),high,0.007671997210182833,0.14936954413191078,2.3948042007666492
Group475,Forrest Gump (1994),high,,,,,
Group475,,,Jurassic Park (1993),high,0.007273451900562946,0.07745358090185678,1.5439183013336357
Group476,Jurassic Park (1993),high,,,,,
Group476,,,Forrest Gump (1994),high,0.007273451900562946,0.14498510427010924,1.5439183013336355
Group477,Jurassic Park (1993),high,,,,,
Group477,,,"Shawshank Redemption, The (1994)",high,0.007472724555372889,0.14895729890764647,1.3166093619432795
Group478,"Shawshank Redemption, The (1994)",high,,,,,
Group478,,,Jurassic Park (1993),high,0.007472724555372889,0.06605019815059446,1.3166093619432797
Group479,"Silence of the Lambs, The (1991)",high,,,,,
Group479,,,Jurassic Park (1993),high,0.007123997409455488,0.07957707289927657,1.5862468563129877
Group480,Jurassic Park (1993),high,,,,,
Group480,,,"Silence of the Lambs, The (1991)",high,0.007123997409455488,0.1420059582919563,1.5862468563129877
Group481,Jurassic Park (1993),high,,,,,
Group481,,,Terminator 2: Judgment Day (1991),high,0.007074179245753001,0.141012909632572,2.273535851449492
Group482,Terminator 2: Judgment Day (1991),high,,,,,
Group482,,,Jurassic Park (1993),high,0.007074179245753001,0.11405622489959838,2.273535851449492
Group483,Pulp Fiction (1994),high,,,,,
Group483,,,Reservoir Dogs (1992),high,0.007472724555372889,0.07845188284518828,2.03721170032531
Group484,Reservoir Dogs (1992),high,,,,,
Group484,,,Pulp Fiction (1994),high,0.007472724555372889,0.19404915912031048,2.03721170032531
Group485,Gladiator (2000),high,,,,,
Group485,,,"Shawshank Redemption, The (1994)",high,0.008269815174612664,0.1599229287090559,1.413532782024165
Group486,"Shawshank Redemption, The (1994)",high,,,,,
Group486,,,Gladiator (2000),high,0.008269815174612664,0.07309555261999119,1.413532782024165
Group487,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group487,,,Gladiator (2000),high,0.0075723608827778606,0.10966810966810966,2.12077838667434
Group488,Gladiator (2000),high,,,,,
Group488,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.0075723608827778606,0.1464354527938343,2.1207783866743406
Group489,Gladiator (2000),high,,,,,
Group489,,,"Lord of the Rings: The Two Towers, The (2002)",high,0.007173815573157973,0.13872832369942195,2.265820701072821
Group490,"Lord of the Rings: The Two Towers, The (2002)",high,,,,,
Group490,,,Gladiator (2000),high,0.007173815573157973,0.11716842961757527,2.2658207010728213
Group491,Gladiator (2000),high,,,,,
Group491,,,"Lord of the Rings: The Return of the King, The (2003)",high,0.0070243610820505155,0.13583815028901733,2.0926164165398657
Group492,"Lord of the Rings: The Return of the King, The (2003)",high,,,,,
Group492,,,Gladiator (2000),high,0.0070243610820505155,0.10821181887950883,2.0926164165398657
Group493,Forrest Gump (1994),high,,,,,
Group493,,,Gladiator (2000),high,0.008469087829422607,0.09018567639257294,1.7440241639962588
Group494,Gladiator (2000),high,,,,,
Group494,,,Forrest Gump (1994),high,0.008469087829422607,0.16377649325626203,1.7440241639962588
Group495,Gladiator (2000),high,,,,,
Group495,,,Fight Club (1999),high,0.007671997210182833,0.14836223506743737,1.8405903241709953
Group496,Fight Club (1999),high,,,,,
Group496,,,Gladiator (2000),high,0.007671997210182833,0.09517923362175526,1.8405903241709956
Group497,"Matrix, The (1999)",high,,,,,
Group497,,,Gladiator (2000),high,0.00891745130274498,0.097707423580786,1.8894808415579165
Group498,Gladiator (2000),high,,,,,
Group498,,,"Matrix, The (1999)",high,0.00891745130274498,0.1724470134874759,1.8894808415579167
Group499,Pulp Fiction (1994),high,,,,,
Group499,,,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),high,0.007921088028695263,0.08315899581589958,1.7757984287367579
Group500,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),high,,,,,
Group500,,,Pulp Fiction (1994),high,0.007921088028695263,0.1691489361702128,1.775798428736758
Group501,"Shawshank Redemption, The (1994)",high,,,,,
Group501,,,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),high,0.007173815573157973,0.06340819022457067,1.3540346833806458
Group502,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),high,,,,,
Group502,,,"Shawshank Redemption, The (1994)",high,0.007173815573157973,0.15319148936170213,1.3540346833806458
Group503,Forrest Gump (1994),high,,,,,
Group503,,,Braveheart (1995),high,0.009565087430877297,0.10185676392572944,1.719571759698206
Group504,Braveheart (1995),high,,,,,
Group504,,,Forrest Gump (1994),high,0.009565087430877297,0.16148023549201007,1.719571759698206
Group505,"Matrix, The (1999)",high,,,,,
Group505,,,Braveheart (1995),high,0.008469087829422607,0.0927947598253275,1.5665847047719084
Group506,Braveheart (1995),high,,,,,
Group506,,,"Matrix, The (1999)",high,0.008469087829422607,0.14297729184188393,1.5665847047719084
Group507,Pulp Fiction (1994),high,,,,,
Group507,,,Braveheart (1995),high,0.008967269466447467,0.09414225941422595,1.5893335350897877
Group508,Braveheart (1995),high,,,,,
Group508,,,Pulp Fiction (1994),high,0.008967269466447467,0.15138772077375948,1.5893335350897877
Group509,Braveheart (1995),high,,,,,
Group509,,,Terminator 2: Judgment Day (1991),high,0.008120360683505206,0.13708999158957105,2.210287069218843
Group510,Terminator 2: Judgment Day (1991),high,,,,,
Group510,,,Braveheart (1995),high,0.008120360683505206,0.13092369477911645,2.210287069218843
Group511,Braveheart (1995),high,,,,,
Group511,,,"Shawshank Redemption, The (1994)",high,0.00966472375828227,0.1631623212783852,1.442165246596665
Group512,"Shawshank Redemption, The (1994)",high,,,,,
Group512,,,Braveheart (1995),high,0.00966472375828227,0.0854249229414355,1.442165246596665
Group513,Braveheart (1995),high,,,,,
Group513,,,"Silence of the Lambs, The (1991)",high,0.008618542320530066,0.1455004205214466,1.6252809911669435
Group514,"Silence of the Lambs, The (1991)",high,,,,,
Group514,,,Braveheart (1995),high,0.008618542320530066,0.09627156371730662,1.6252809911669435
Group515,Pulp Fiction (1994),high,,,,,
Group515,,,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),high,0.007671997210182833,0.08054393305439331,2.0311034776392423
Group516,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),high,,,,,
Group516,,,Pulp Fiction (1994),high,0.007671997210182833,0.1934673366834171,2.0311034776392423
Group517,Batman Forever (1995),low,,,,,
Group517,,,Batman & Robin (1997),low,0.01394908583669606,0.30303030303030304,9.258336792583368
Group518,Batman & Robin (1997),low,,,,,
Group518,,,Batman Forever (1995),low,0.01394908583669606,0.426179604261796,9.258336792583368
Group519,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group519,,,Batman & Robin (1997),low,0.008668360484232552,0.17791411042944785,5.435722889878702
Group520,Batman & Robin (1997),low,,,,,
Group520,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.008668360484232552,0.2648401826484018,5.435722889878701
Group521,Batman & Robin (1997),low,,,,,
Group521,,,Waterworld (1995),low,0.007074179245753001,0.2161339421613394,5.1464491352367325
Group522,Waterworld (1995),low,,,,,
Group522,,,Batman & Robin (1997),low,0.007074179245753001,0.16844602609727163,5.1464491352367325
Group523,Armageddon (1998),low,,,,,
Group523,,,Batman & Robin (1997),low,0.007671997210182833,0.22547584187408493,6.888853232783115
Group524,Batman & Robin (1997),low,,,,,
Group524,,,Armageddon (1998),low,0.007671997210182833,0.2343987823439878,6.888853232783115
Group525,"Mask, The (1994)",low,,,,,
Group525,,,Waterworld (1995),low,0.0077218153738853185,0.2223816355810617,5.295215386736241
Group526,Waterworld (1995),low,,,,,
Group526,,,"Mask, The (1994)",low,0.0077218153738853185,0.18386714116251482,5.295215386736241
Group527,Ace Ventura: When Nature Calls (1995),low,,,,,
Group527,,,"Mask, The (1994)",low,0.011109450505654362,0.23204994797086367,6.682838745508102
Group528,"Mask, The (1994)",low,,,,,
Group528,,,Ace Ventura: When Nature Calls (1995),low,0.011109450505654362,0.31994261119081785,6.682838745508103
Group529,Batman Forever (1995),low,,,,,
Group529,,,"Mask, The (1994)",low,0.009365814776067355,0.20346320346320346,5.859565112075873
Group530,"Mask, The (1994)",low,,,,,
Group530,,,Batman Forever (1995),low,0.009365814776067355,0.26972740315638455,5.859565112075873
Group531,Ace Ventura: Pet Detective (1994),low,,,,,
Group531,,,"Mask, The (1994)",low,0.013301449708563742,0.23691215616681455,6.822866156006412
Group532,"Mask, The (1994)",low,,,,,
Group532,,,Ace Ventura: Pet Detective (1994),low,0.013301449708563742,0.38307030129124825,6.822866156006412
Group533,Dumb & Dumber (Dumb and Dumber) (1994),low,,,,,
Group533,,,"Mask, The (1994)",low,0.012803268071538884,0.24108818011257035,6.9431320507885586
Group534,"Mask, The (1994)",low,,,,,
Group534,,,Dumb & Dumber (Dumb and Dumber) (1994),low,0.012803268071538884,0.3687230989956959,6.9431320507885586
Group535,Independence Day (a.k.a. ID4) (1996),low,,,,,
Group535,,,"Mask, The (1994)",low,0.007323270064265431,0.16819221967963388,4.843791141505439
Group536,"Mask, The (1994)",low,,,,,
Group536,,,Independence Day (a.k.a. ID4) (1996),low,0.007323270064265431,0.2109038737446198,4.843791141505439
Group537,Ace Ventura: Pet Detective (1994),low,,,,,
Group537,Ace Ventura: When Nature Calls (1995),low,,,,,
Group537,,,"Mask, The (1994)",low,0.00782145170129029,0.36426914153132245,10.490637701518272
Group538,"Mask, The (1994)",low,,,,,
Group538,Ace Ventura: Pet Detective (1994),low,,,,,
Group538,,,Ace Ventura: When Nature Calls (1995),low,0.00782145170129029,0.5880149812734082,12.282231757649452
Group539,"Mask, The (1994)",low,,,,,
